customer_id,tenure_months,monthly_charge,support_tickets_90d,contract_type,autopay,premium_plan,churned
C105122,32,91.92,2,One year,0,0,0
C105123,25,90.54,4,One year,1,0,1
C105124,42,56.96,1,Two year,0,1,0
C105125,16,101.88,4,One year,1,1,0
C105126,46,88.07,0,One year,1,0,0
C105127,7,61.29,3,Two year,0,0,0
C105128,71,74.49,1,Month-to-month,1,1,0
C105129,20,66.4,3,Month-to-month,0,0,1
C105130,47,62.57,0,Month-to-month,0,1,0
C105131,43,81.82,2,Two year,1,1,0
C105132,32,61.07,3,Month-to-month,0,1,0
C105133,67,68.59,1,Two year,1,1,0
C105134,15,74.66,3,One year,1,1,0
C105135,13,67.75,1,Month-to-month,1,0,0
C105136,60,65.97,3,Month-to-month,0,1,0
C105137,30,88.07,0,Month-to-month,0,0,0
C105138,55,90.12,1,One year,0,1,0
C105139,56,54.85,2,Month-to-month,1,0,0
C105140,33,26.0,1,Month-to-month,0,1,0
C105141,36,85.45,1,Month-to-month,1,0,0
C105142,67,64.86,2,Month-to-month,0,0,0
C105143,24,88.37,2,Two year,0,1,0
C105144,33,94.19,4,Month-to-month,1,0,0
C105145,59,101.49,1,One year,0,1,0
C105146,40,20.0,3,Two year,1,1,0
C105147,7,118.83,2,Month-to-month,1,1,0
C105148,17,58.39,0,One year,1,1,0
C105149,2,39.51,1,Two year,1,0,0
C105150,33,54.58,2,Month-to-month,0,0,0
C105151,44,27.26,0,Month-to-month,1,0,0
C105152,25,93.41,2,Month-to-month,0,1,0
C105153,28,107.24,2,Month-to-month,1,0,0
C105154,17,61.08,0,One year,0,0,0
C105155,47,97.82,0,Month-to-month,0,0,0
C105156,39,86.8,3,Month-to-month,0,0,0
C105157,7,86.15,1,Month-to-month,1,1,0
C105158,27,33.42,3,Two year,1,0,0
C105159,38,88.18,1,Month-to-month,1,0,0
C105160,37,105.08,3,Month-to-month,0,0,0
C105161,40,61.21,2,Two year,0,1,0
C105162,50,111.69,1,Two year,0,0,0
C105163,66,98.22,2,Month-to-month,1,0,0
C105164,70,131.67,0,Month-to-month,0,1,0
C105165,63,69.11,1,Month-to-month,1,1,0
C105166,29,100.76,1,Month-to-month,0,0,0
C105167,69,101.18,2,One year,1,0,0
C105168,12,62.19,3,One year,1,1,1
C105169,58,28.63,3,Month-to-month,0,0,0
C105170,42,61.41,3,Month-to-month,0,1,0
C105171,51,104.94,2,One year,1,0,0
C105172,10,98.74,4,Month-to-month,1,0,1
C105173,37,91.68,1,Month-to-month,1,0,0
C105174,58,94.06,1,Month-to-month,1,0,0
C105175,43,93.83,1,Two year,1,0,0
C105176,69,63.72,2,Month-to-month,0,0,0
C105177,36,99.87,3,One year,1,1,0
C105178,54,57.2,2,Two year,1,1,0
C105179,13,72.62,2,One year,1,0,0
C105180,36,68.68,1,Month-to-month,0,0,0
C105181,67,112.81,3,Month-to-month,1,0,0
C105182,37,65.35,2,Month-to-month,1,1,0
C105183,18,68.46,1,Month-to-month,1,1,1
C105184,46,82.01,1,Month-to-month,1,0,0
C105185,31,74.34,1,One year,0,1,0
C105186,17,48.44,1,Month-to-month,0,1,0
C105187,15,102.57,0,Month-to-month,1,1,0
C105188,14,23.96,1,One year,0,0,0
C105189,10,90.35,1,One year,0,1,0
C105190,40,106.13,2,Month-to-month,0,0,0
C105191,35,59.5,5,One year,0,0,0
C105192,60,57.18,1,Month-to-month,0,0,0
C105193,14,46.2,0,Month-to-month,0,0,0
C105194,4,57.38,1,Month-to-month,1,0,1
C105195,64,40.84,2,Month-to-month,1,0,0
C105196,50,124.0,3,Month-to-month,1,0,0
C105197,41,49.16,3,Two year,1,1,0
C105198,21,92.69,2,One year,1,0,1
C105199,51,125.66,1,Month-to-month,0,0,1
C105200,21,20.0,2,One year,0,0,0
C105201,56,103.15,1,One year,1,0,0
C105202,22,55.68,3,Month-to-month,1,1,0
C105203,42,85.05,6,Two year,1,0,0
C105204,26,71.05,3,Two year,0,0,0
C105205,10,57.75,3,One year,1,1,1
C105206,62,72.72,0,Month-to-month,1,0,1
C105207,61,67.67,1,One year,0,1,0
C105208,11,108.13,2,One year,1,0,0
C105209,68,65.85,3,One year,0,1,0
C105210,36,81.84,1,Month-to-month,1,0,0
C105211,16,71.11,1,One year,0,1,0
C105212,25,61.81,2,Month-to-month,0,1,0
C105213,24,83.86,2,Month-to-month,0,1,0
C105214,9,93.73,3,One year,0,0,0
C105215,28,69.48,0,Month-to-month,0,0,0
C105216,61,129.91,3,Month-to-month,0,1,1
C105217,11,96.45,1,Two year,0,1,1
C105218,62,99.82,1,Month-to-month,0,1,0
C105219,7,96.69,1,One year,1,0,0
C105220,3,132.84,1,One year,1,0,0
C105221,10,99.56,1,Month-to-month,1,0,0
C105222,50,125.01,3,Month-to-month,1,1,0
C105223,22,97.88,1,Month-to-month,1,0,1
C105224,68,72.54,1,One year,1,1,0
C105225,15,37.9,2,Month-to-month,1,0,1
C105226,26,95.71,1,One year,1,1,0
C105227,41,44.88,2,One year,0,1,0
C105228,5,81.41,1,Two year,0,0,0
C105229,45,78.39,0,Month-to-month,0,1,0
C105230,49,76.92,1,One year,1,0,0
C105231,47,101.59,0,Month-to-month,0,1,0
C105232,24,49.99,0,One year,0,0,0
C105233,69,102.78,0,Month-to-month,0,0,0
C105234,21,48.39,5,One year,0,1,0
C105235,48,103.66,4,Month-to-month,0,0,1
C105236,37,83.65,0,Month-to-month,0,0,0
C105237,29,95.87,2,Month-to-month,0,0,0
C105238,72,129.21,2,Month-to-month,1,0,0
C105239,21,49.66,3,Month-to-month,1,1,1
C105240,65,33.98,3,Month-to-month,1,0,0
C105241,3,91.16,4,Month-to-month,1,0,0
C105242,12,61.23,3,Month-to-month,0,0,0
C105243,22,107.87,4,One year,1,1,0
C105244,67,56.1,0,Month-to-month,0,1,0
C105245,40,101.17,1,Month-to-month,1,0,0
C105246,50,86.4,0,Month-to-month,1,1,0
C105247,17,60.95,4,One year,1,1,0
C105248,68,109.39,1,Two year,1,1,0
C105249,65,53.72,0,Two year,1,0,0
C105250,30,81.64,3,One year,1,1,0
C105251,34,61.51,3,Month-to-month,0,0,0
C105252,27,93.37,1,Month-to-month,1,0,0
C105253,57,89.42,3,Month-to-month,1,0,0
C105254,54,78.52,3,One year,1,1,0
C105255,53,42.43,2,Month-to-month,0,1,0
C105256,69,72.03,2,Two year,0,1,0
C105257,41,58.33,0,Month-to-month,1,0,0
C105258,23,67.88,8,Month-to-month,1,0,1
C105259,14,64.82,1,Two year,1,1,0
C105260,67,111.62,4,Month-to-month,0,0,0
C105261,10,80.22,3,Month-to-month,1,1,1
C105262,9,94.79,4,One year,0,0,0
C105263,53,107.1,3,Month-to-month,1,0,1
C105264,12,52.21,8,Month-to-month,0,0,1
C105265,9,138.14,0,Month-to-month,1,0,0
C105266,42,78.34,0,One year,0,0,1
C105267,31,36.42,1,One year,1,1,0
C105268,53,86.48,2,Month-to-month,1,0,0
C105269,42,86.84,4,Two year,1,0,0
C105270,47,56.69,5,Two year,1,1,1
C105271,4,144.93,1,Two year,0,1,1
C105272,52,35.07,0,Month-to-month,0,0,0
C105273,1,86.73,1,Month-to-month,0,0,1
C105274,11,87.11,1,Month-to-month,1,0,0
C105275,17,108.51,2,One year,1,0,0
C105276,19,100.69,3,Month-to-month,0,1,0
C105277,62,71.49,1,Two year,1,0,0
C105278,19,54.74,1,One year,1,1,0
C105279,7,98.72,1,Month-to-month,1,1,0
C105280,8,68.67,0,One year,1,1,0
C105281,7,95.65,3,Month-to-month,0,1,1
C105282,11,72.2,2,One year,1,0,0
C105283,49,77.75,3,Month-to-month,0,1,0
C105284,45,125.44,1,Month-to-month,1,1,0
C105285,37,46.18,1,One year,1,1,0
C105286,38,57.37,0,Month-to-month,0,1,1
C105287,31,91.88,2,Month-to-month,1,1,0
C105288,11,58.16,1,One year,1,0,0
C105289,50,117.75,1,One year,0,0,1
C105290,4,20.0,0,One year,1,0,1
C105291,16,42.3,2,Two year,1,1,0
C105292,16,74.54,3,Month-to-month,0,1,1
C105293,35,96.76,5,Month-to-month,1,0,0
C105294,39,67.96,0,Month-to-month,0,0,0
C105295,55,82.15,1,Month-to-month,0,1,1
C105296,63,115.41,2,One year,0,1,0
C105297,40,104.62,0,One year,1,1,0
C105298,69,72.86,4,Month-to-month,1,0,0
C105299,63,84.0,0,Two year,1,0,0
C105300,50,67.4,1,One year,1,0,0
C105301,34,144.32,0,Month-to-month,0,0,0
C105302,36,46.52,0,Month-to-month,1,1,0
C105303,43,64.33,1,Two year,1,1,0
C105304,57,105.73,4,Month-to-month,1,0,1
C105305,58,79.76,1,Month-to-month,1,1,0
C105306,10,116.41,1,Two year,0,0,1
C105307,18,135.78,2,Two year,1,1,0
C105308,16,88.34,1,One year,1,1,0
C105309,46,70.05,1,Two year,1,1,0
C105310,10,40.12,2,Month-to-month,0,0,1
C105311,52,44.16,2,Month-to-month,1,1,0
C105312,13,20.0,1,One year,0,1,1
C105313,5,77.55,0,Two year,1,0,0
C105314,45,119.55,1,Month-to-month,1,0,1
C105315,1,52.48,1,Month-to-month,0,0,0
C105316,64,96.56,2,One year,0,0,0
C105317,59,93.54,1,One year,1,0,1
C105318,68,46.69,1,Month-to-month,0,0,0
C105319,56,102.77,1,Month-to-month,1,0,0
C105320,49,77.92,4,Two year,0,0,1
C105321,45,125.75,2,Two year,1,1,0
C105322,8,70.05,1,Two year,1,1,0
C105323,26,120.52,4,Two year,1,0,0
C105324,2,20.0,0,Month-to-month,1,0,0
C105325,41,85.68,1,Month-to-month,0,1,0
C105326,59,20.44,0,Two year,0,0,0
C105327,30,24.85,4,Two year,0,1,0
C105328,8,87.56,1,Month-to-month,1,0,0
C105329,37,34.63,1,Month-to-month,0,0,0
C105330,25,33.71,3,Month-to-month,1,0,0
C105331,14,60.84,1,One year,1,1,1
C105332,24,90.77,1,One year,0,1,1
C105333,23,91.29,0,Two year,1,0,0
C105334,60,85.15,3,Month-to-month,1,1,0
C105335,3,81.76,1,One year,1,1,1
C105336,33,46.99,3,One year,1,1,0
C105337,15,42.65,1,Month-to-month,0,1,0
C105338,64,108.08,0,Month-to-month,0,0,0
C105339,42,78.02,2,One year,1,0,0
C105340,64,93.15,1,Two year,0,1,1
C105341,10,69.54,1,Month-to-month,0,0,1
C105342,14,77.66,0,Two year,1,1,0
C105343,47,92.15,1,One year,0,0,0
C105344,6,79.87,1,Month-to-month,1,0,0
C105345,35,49.29,3,One year,0,1,0
C105346,44,62.26,3,One year,1,0,0
C105347,57,27.01,1,Month-to-month,1,1,1
C105348,6,91.07,1,Month-to-month,0,1,0
C105349,18,58.27,5,Two year,1,0,0
C105350,59,80.47,0,Month-to-month,1,0,0
C105351,64,54.93,2,Month-to-month,1,0,1
C105352,52,76.6,0,One year,0,1,0
C105353,37,122.3,3,Month-to-month,1,0,0
C105354,31,66.03,1,Month-to-month,0,1,0
C105355,1,82.99,2,Two year,0,0,0
C105356,62,103.57,4,Two year,0,0,0
C105357,26,101.22,1,One year,0,1,0
C105358,3,63.07,1,Two year,0,0,0
C105359,35,111.27,3,Month-to-month,1,0,0
C105360,27,101.46,2,One year,1,1,0
C105361,39,88.09,2,Month-to-month,1,1,0
C105362,36,20.0,1,One year,1,0,0
C105363,8,99.25,7,One year,1,0,1
C105364,47,89.69,2,Two year,0,0,0
C105365,5,111.45,2,Two year,1,1,0
C105366,30,103.98,0,Two year,0,1,0
C105367,33,91.91,2,Two year,0,1,0
C105368,50,43.68,2,One year,1,1,0
C105369,11,22.36,2,Two year,1,1,0
C105370,37,100.34,3,Month-to-month,0,0,0
C105371,16,102.26,1,One year,1,0,1
C105372,10,62.6,0,Two year,1,0,0
C105373,68,59.84,6,Month-to-month,1,0,1
C105374,27,57.81,1,Month-to-month,0,1,0
C105375,29,67.34,0,One year,0,1,0
C105376,71,64.53,0,Month-to-month,1,0,0
C105377,39,88.99,1,Month-to-month,1,0,0
C105378,54,67.15,0,Month-to-month,1,0,0
C105379,41,46.57,2,Two year,0,1,0
C105380,31,100.1,1,Month-to-month,0,1,0
C105381,38,81.48,3,Two year,1,1,0
C105382,4,108.72,3,Two year,1,1,1
C105383,71,87.02,3,Month-to-month,1,1,0
C105384,41,70.74,0,Month-to-month,1,0,0
C105385,34,54.52,4,Two year,0,0,0
C105386,31,125.75,3,Month-to-month,1,1,0
C105387,28,84.93,1,Month-to-month,0,1,0
C105388,52,72.77,2,Month-to-month,0,0,0
C105389,22,51.95,4,Two year,1,0,1
C105390,44,39.59,3,One year,1,0,0
C105391,52,66.13,5,One year,0,1,1
C105392,50,119.07,3,Month-to-month,1,0,0
C105393,28,105.21,1,Month-to-month,1,0,0
C105394,60,27.78,0,Month-to-month,0,0,0
C105395,59,54.72,3,Month-to-month,0,0,0
C105396,39,63.7,3,Month-to-month,0,0,1
C105397,15,73.58,0,One year,1,1,0
C105398,39,90.44,2,One year,1,0,0
C105399,2,40.58,1,Month-to-month,1,1,0
C105400,44,98.44,7,One year,1,0,1
C105401,57,68.67,1,One year,1,1,0
C105402,24,83.44,2,One year,1,1,1
C105403,1,87.58,2,Month-to-month,1,1,0
C105404,17,70.56,2,One year,1,0,0
C105405,57,83.47,3,Month-to-month,0,1,0
C105406,19,73.36,4,Two year,1,1,0
C105407,54,89.55,2,Month-to-month,0,0,0
C105408,33,87.03,0,Two year,1,0,0
C105409,53,97.07,0,Two year,1,1,0
C105410,70,118.28,2,One year,1,0,0
C105411,22,64.36,3,One year,1,0,0
C105412,51,90.37,2,One year,1,1,0
C105413,33,69.9,1,Month-to-month,1,0,1
C105414,22,82.33,1,One year,1,1,0
C105415,46,70.57,1,Month-to-month,1,1,0
C105416,29,78.99,2,One year,1,1,0
C105417,11,49.01,0,One year,1,1,0
C105418,10,58.79,1,One year,1,0,0
C105419,55,125.13,5,Month-to-month,0,0,0
C105420,48,141.97,1,One year,0,1,0
C105421,39,92.56,1,Month-to-month,1,1,0
C105422,36,58.28,4,Month-to-month,0,1,0
C105423,26,100.47,2,Month-to-month,1,1,1
C105424,23,129.53,4,Month-to-month,1,0,0
C105425,8,63.33,1,Month-to-month,1,1,0
C105426,39,74.21,2,Month-to-month,1,1,0
C105427,8,78.13,0,Month-to-month,0,1,0
C105428,52,91.56,1,Two year,0,0,1
C105429,16,74.52,1,Month-to-month,1,0,0
C105430,52,84.19,0,Month-to-month,0,0,0
C105431,72,85.98,2,Two year,0,1,0
C105432,7,31.85,1,Month-to-month,0,0,0
C105433,31,57.81,1,Two year,1,0,0
C105434,29,42.24,0,Month-to-month,0,0,0
C105435,42,86.98,0,One year,1,1,0
C105436,22,60.31,1,Month-to-month,1,1,1
C105437,45,57.56,5,Two year,1,0,0
C105438,39,60.2,1,Two year,1,0,0
C105439,45,67.5,6,Two year,0,0,0
C105440,5,82.86,5,Month-to-month,0,1,1
C105441,37,78.11,1,Month-to-month,0,1,0
C105442,28,93.01,1,Month-to-month,0,1,0
C105443,54,101.12,2,Two year,0,1,0
C105444,21,26.4,1,Two year,1,1,1
C105445,56,102.32,2,Two year,0,0,1
C105446,34,58.31,2,Month-to-month,1,0,0
C105447,48,67.3,0,One year,0,0,0
C105448,13,121.38,1,Month-to-month,1,1,0
C105449,15,65.92,1,Month-to-month,0,0,0
C105450,26,84.85,0,Month-to-month,1,0,0
C105451,51,64.4,2,Month-to-month,1,0,0
C105452,28,83.71,1,Month-to-month,0,0,0
C105453,44,116.97,1,Month-to-month,1,1,0
C105454,56,66.17,2,One year,1,1,0
C105455,15,67.67,1,Month-to-month,0,0,0
C105456,6,115.86,3,Two year,1,1,0
C105457,47,60.92,2,Month-to-month,1,1,0
C105458,35,103.33,2,One year,1,1,0
C105459,7,75.32,3,Month-to-month,0,1,0
C105460,41,73.75,4,Month-to-month,0,0,1
C105461,35,103.11,0,Two year,1,1,0
C105462,61,68.93,3,Month-to-month,0,1,0
C105463,34,98.23,1,Month-to-month,1,0,0
C105464,64,82.26,3,Two year,1,0,0
C105465,38,43.03,0,Month-to-month,1,0,0
C105466,31,87.04,3,Two year,0,0,0
C105467,58,79.12,2,Month-to-month,0,1,1
C105468,61,39.05,5,Month-to-month,1,0,0
C105469,23,60.13,1,Month-to-month,0,1,0
C105470,22,93.11,1,Month-to-month,0,0,1
C105471,38,77.36,0,Month-to-month,1,0,0
C105472,33,36.26,0,Month-to-month,1,1,0
C105473,43,127.39,1,Two year,1,1,0
C105474,52,94.52,1,Two year,1,1,1
C105475,31,35.13,1,Month-to-month,0,0,0
C105476,33,59.15,0,Month-to-month,0,0,0
C105477,72,104.7,2,Two year,0,0,0
C105478,64,98.3,1,Month-to-month,1,1,1
C105479,59,100.52,1,Month-to-month,0,0,0
C105480,19,20.0,5,Month-to-month,0,0,0
C105481,65,106.57,1,One year,0,1,0
C105482,36,95.8,1,Two year,1,1,0
C105483,8,130.69,5,One year,0,0,1
C105484,57,70.1,2,One year,0,1,0
C105485,29,80.41,1,Two year,1,0,0
C105486,65,122.94,1,Month-to-month,1,0,0
C105487,52,93.42,4,Two year,1,0,0
C105488,54,31.3,1,Two year,1,0,0
C105489,51,97.1,2,Month-to-month,0,1,0
C105490,72,54.73,4,Month-to-month,0,1,0
C105491,45,74.46,4,One year,1,0,0
C105492,25,92.15,3,Month-to-month,1,0,0
C105493,39,72.43,3,Month-to-month,0,1,1
C105494,2,76.19,1,Month-to-month,0,1,1
C105495,63,99.23,2,Two year,0,0,0
C105496,39,66.24,2,Month-to-month,1,1,0
C105497,63,105.65,0,One year,0,1,0
C105498,60,105.03,0,Month-to-month,0,0,0
C105499,50,101.8,1,Month-to-month,1,0,1
C105500,26,99.12,0,Month-to-month,0,0,0
C105501,47,125.07,2,Month-to-month,1,0,1
C105502,20,125.97,1,One year,0,1,0
C105503,39,60.88,0,Month-to-month,1,0,0
C105504,14,20.0,1,One year,0,0,0
C105505,12,67.68,0,One year,1,0,0
C105506,64,124.39,1,Month-to-month,1,0,0
C105507,4,75.9,0,One year,0,0,0
C105508,24,98.43,4,Two year,1,0,0
C105509,9,84.48,2,Month-to-month,0,0,0
C105510,14,64.26,1,Two year,0,1,0
C105511,52,108.54,0,Month-to-month,0,1,0
C105512,68,93.11,4,Month-to-month,1,1,0
C105513,9,97.82,2,Two year,1,0,0
C105514,10,134.84,3,Month-to-month,0,0,0
C105515,65,60.18,2,Month-to-month,1,1,0
C105516,4,83.71,3,Month-to-month,1,1,0
C105517,43,56.0,1,Month-to-month,0,1,0
C105518,9,82.66,2,Two year,1,1,1
C105519,48,54.58,0,Month-to-month,1,1,0
C105520,38,64.65,5,Month-to-month,0,0,0
C105521,23,89.1,0,Month-to-month,0,0,0
C105522,31,106.51,4,One year,0,1,0
C105523,23,84.81,1,One year,0,0,0
C105524,49,68.23,0,Month-to-month,1,1,0
C105525,58,85.6,1,Month-to-month,1,0,0
C105526,17,79.16,2,Month-to-month,0,1,0
C105527,70,51.56,5,Month-to-month,1,1,0
C105528,23,94.69,1,Month-to-month,0,1,1
C105529,28,78.72,1,Two year,0,1,0
C105530,21,60.89,2,Month-to-month,0,1,1
C105531,63,87.28,1,Month-to-month,0,1,0
C105532,44,26.68,2,Month-to-month,1,0,0
C105533,66,33.55,2,Month-to-month,0,0,0
C105534,67,92.88,2,Month-to-month,1,1,0
C105535,10,32.72,0,Month-to-month,0,1,0
C105536,55,143.34,1,Month-to-month,1,0,1
C105537,45,80.76,2,Two year,1,1,0
C105538,54,46.44,2,Month-to-month,1,0,0
C105539,26,61.99,2,One year,1,1,0
C105540,52,82.22,0,Two year,1,0,0
C105541,3,78.11,2,One year,1,0,0
C105542,59,41.4,2,One year,0,0,0
C105543,49,84.75,1,Month-to-month,0,1,0
C105544,60,29.32,0,Two year,0,0,0
C105545,54,114.03,2,Month-to-month,0,0,0
C105546,5,59.28,5,Month-to-month,1,1,0
C105547,44,66.41,1,Two year,1,0,0
C105548,27,102.74,3,Two year,1,1,0
C105549,37,93.39,5,Month-to-month,0,0,0
C105550,68,103.03,4,One year,1,0,0
C105551,68,98.86,0,One year,0,1,0
C105552,15,83.64,2,Month-to-month,0,0,0
C105553,12,45.2,1,Two year,1,0,1
C105554,50,34.01,0,Month-to-month,1,1,0
C105555,70,78.88,0,Month-to-month,1,0,0
C105556,9,73.84,1,Month-to-month,1,1,1
C105557,42,94.23,0,Two year,1,0,0
C105558,26,56.98,0,Month-to-month,1,1,0
C105559,66,52.18,2,Two year,1,0,0
C105560,47,73.7,3,Two year,0,1,0
C105561,65,66.46,2,Month-to-month,0,0,0
C105562,62,37.53,3,One year,0,0,0
C105563,5,78.24,5,Month-to-month,1,1,0
C105564,26,137.14,1,Two year,1,1,1
C105565,48,80.23,1,One year,1,0,0
C105566,61,107.14,1,Month-to-month,1,1,0
C105567,46,119.52,1,Month-to-month,1,1,0
C105568,9,80.96,2,Month-to-month,1,0,1
C105569,27,91.97,0,Month-to-month,1,0,0
C105570,57,64.74,1,Month-to-month,1,0,0
C105571,25,48.47,1,Month-to-month,1,0,0
C105572,9,58.64,0,One year,1,0,0
C105573,41,116.28,0,One year,0,1,0
C105574,3,67.93,2,One year,1,0,0
C105575,46,75.38,1,Month-to-month,0,0,0
C105576,32,57.74,2,Two year,1,1,0
C105577,12,81.8,3,Month-to-month,1,1,1
C105578,67,101.11,1,Two year,1,0,0
C105579,63,126.42,1,Two year,1,0,0
C105580,2,27.87,1,Two year,1,0,0
C105581,37,70.89,3,Two year,1,1,1
C105582,56,94.73,2,Month-to-month,0,1,0
C105583,27,99.2,0,Month-to-month,0,0,0
C105584,38,105.96,2,Month-to-month,1,0,1
C105585,60,64.45,3,Month-to-month,1,0,0
C105586,23,34.02,6,One year,0,0,0
C105587,63,114.58,3,One year,1,1,0
C105588,44,89.99,1,Month-to-month,0,1,0
C105589,5,80.24,3,One year,0,1,0
C105590,50,96.28,0,Month-to-month,1,1,0
C105591,35,77.94,0,Month-to-month,0,0,0
C105592,55,94.62,2,Month-to-month,1,0,0
C105593,51,25.0,4,Month-to-month,1,0,0
C105594,37,96.88,1,Month-to-month,0,0,0
C105595,24,101.89,1,Month-to-month,0,0,0
C105596,30,87.21,2,Two year,1,1,0
C105597,47,63.33,1,One year,0,0,0
C105598,37,76.33,3,One year,1,0,0
C105599,15,104.89,3,Month-to-month,1,1,0
C105600,57,95.4,2,Month-to-month,0,0,0
C105601,19,90.07,2,Two year,1,1,0
C105602,51,94.86,2,Month-to-month,0,1,0
C105603,46,92.9,0,Two year,1,0,0
C105604,2,63.58,2,Month-to-month,0,0,1
C105605,26,76.96,0,Month-to-month,1,0,0
C105606,63,106.36,3,Two year,0,0,1
C105607,46,79.16,1,Two year,1,1,1
C105608,18,49.19,2,Month-to-month,1,0,1
C105609,26,57.35,2,Month-to-month,1,1,0
C105610,53,57.0,3,One year,1,1,0
C105611,17,47.44,4,Two year,0,1,0
C105612,11,54.3,3,Two year,0,0,0
C105613,7,125.91,1,Month-to-month,0,0,1
C105614,42,74.19,0,Month-to-month,0,1,0
C105615,69,119.99,1,Month-to-month,1,1,0
C105616,4,106.0,2,Two year,1,1,1
C105617,65,47.73,1,Month-to-month,0,0,0
C105618,10,66.68,4,One year,1,0,0
C105619,52,54.95,1,Month-to-month,0,0,0
C105620,67,93.72,2,Month-to-month,0,0,0
C105621,31,80.77,5,Month-to-month,0,0,0
C105622,52,38.35,2,Two year,1,1,0
C105623,42,70.48,1,Month-to-month,0,1,1
C105624,53,79.89,2,One year,0,0,0
C105625,32,85.59,0,Month-to-month,0,0,1
C105626,46,50.23,2,Month-to-month,1,1,0
C105627,67,63.57,1,Month-to-month,1,0,0
C105628,10,80.4,4,Month-to-month,1,0,1
C105629,25,81.49,2,Month-to-month,0,0,0
C105630,41,52.71,0,One year,1,1,0
C105631,38,75.27,3,Two year,1,1,0
C105632,30,67.09,3,Two year,1,1,0
C105633,31,98.14,3,Month-to-month,1,0,0
C105634,45,70.42,5,Two year,1,0,0
C105635,52,92.11,1,Two year,1,0,0
C105636,51,99.42,0,Two year,1,0,0
C105637,22,94.64,2,One year,1,0,1
C105638,23,100.75,1,One year,0,0,0
C105639,62,71.72,1,Month-to-month,0,0,1
C105640,13,46.51,2,One year,0,1,0
C105641,17,46.71,3,Month-to-month,1,0,0
C105642,20,90.62,1,Month-to-month,0,0,0
C105643,53,129.67,4,One year,1,0,0
C105644,14,61.09,4,Month-to-month,0,0,0
C105645,39,113.77,2,Month-to-month,0,0,0
C105646,45,42.0,2,Month-to-month,0,1,0
C105647,35,80.45,0,One year,0,0,0
C105648,13,37.7,2,Two year,0,0,0
C105649,53,59.22,1,Two year,1,0,0
C105650,13,49.16,0,Month-to-month,0,0,0
C105651,67,105.53,1,Month-to-month,1,1,0
C105652,34,126.75,2,Month-to-month,0,1,0
C105653,34,32.42,2,One year,1,1,0
C105654,59,55.2,1,Month-to-month,1,0,0
C105655,19,137.58,3,One year,0,1,0
C105656,7,123.87,4,One year,1,0,1
C105657,16,92.39,0,Month-to-month,1,1,0
C105658,43,70.02,2,Month-to-month,1,1,0
C105659,3,52.71,0,Month-to-month,1,1,0
C105660,39,65.96,2,Month-to-month,1,1,0
C105661,14,60.34,2,Two year,1,0,0
C105662,46,103.5,3,One year,0,0,1
C105663,61,70.15,2,One year,0,0,0
C105664,39,82.32,4,Month-to-month,1,0,1
C105665,24,144.84,2,Month-to-month,0,1,0
C105666,65,76.0,2,Month-to-month,1,1,0
C105667,55,75.91,4,Month-to-month,1,0,0
C105668,19,108.44,1,Two year,0,0,1
C105669,43,98.46,5,Month-to-month,1,1,1
C105670,59,89.23,0,Month-to-month,1,1,0
C105671,55,32.4,3,Month-to-month,0,0,0
C105672,50,132.67,0,Month-to-month,0,1,1
C105673,24,97.5,2,One year,0,1,0
C105674,53,97.07,3,Two year,1,1,0
C105675,65,111.65,1,Month-to-month,0,0,0
C105676,8,107.02,0,Month-to-month,0,0,0
C105677,21,73.04,1,Month-to-month,0,0,1
C105678,12,129.81,2,Month-to-month,1,0,0
C105679,22,62.68,2,One year,1,0,0
C105680,14,25.3,1,Month-to-month,0,0,0
C105681,56,70.63,2,Two year,0,0,0
C105682,54,44.14,2,Two year,0,0,0
C105683,17,86.64,4,Month-to-month,1,1,0
C105684,61,58.98,0,Month-to-month,0,0,0
C105685,56,83.25,1,Month-to-month,1,1,0
C105686,17,70.09,1,One year,1,0,1
C105687,46,85.04,1,One year,0,0,0
C105688,32,57.2,1,One year,1,1,0
C105689,52,63.11,1,Month-to-month,1,1,0
C105690,57,35.84,3,Month-to-month,0,1,0
C105691,40,86.69,2,Two year,1,0,1
C105692,58,98.85,0,One year,1,0,0
C105693,44,95.75,0,Two year,1,1,0
C105694,4,60.01,2,Month-to-month,0,1,0
C105695,38,86.99,1,Month-to-month,1,1,0
C105696,22,61.44,1,Month-to-month,1,1,0
C105697,36,64.88,1,One year,1,0,0
C105698,13,24.47,1,One year,1,0,1
C105699,6,84.45,2,Month-to-month,1,0,0
C105700,64,80.13,0,One year,1,0,0
C105701,5,87.46,1,Month-to-month,1,0,0
C105702,9,137.55,0,One year,1,1,0
C105703,1,46.78,1,Month-to-month,1,1,1
C105704,45,111.36,2,One year,1,0,0
C105705,29,90.78,2,Month-to-month,1,1,1
C105706,49,62.73,1,Month-to-month,0,1,0
C105707,66,101.21,0,One year,0,1,0
C105708,53,78.88,3,Month-to-month,1,0,0
C105709,55,86.8,1,Month-to-month,1,1,0
C105710,41,57.63,2,One year,0,1,0
C105711,1,70.26,0,Month-to-month,1,1,0
C105712,30,46.82,2,Month-to-month,0,0,1
C105713,7,97.83,1,Two year,0,1,0
C105714,59,127.97,0,One year,0,0,1
C105715,36,63.64,2,Month-to-month,0,0,1
C105716,38,87.56,0,One year,1,0,0
C105717,10,63.26,4,Two year,0,0,0
C105718,43,33.63,0,One year,0,1,0
